ITEM_ID,2020-01-01,2020-02-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,2021-03-01,2021-04-01,2021-05-01,2021-06-01,2021-07-01,2021-08-01,2021-09-01,2021-10-01,2021-11-01,2021-12-01,2022-01-01,2022-02-01,2022-03-01,2022-04-01,2022-05-01,2022-06-01,2022-07-01,2022-08-01,2022-09-01,2022-10-01,2022-11-01,2022-12-01,2023-01-01,2023-02-01,2023-03-01,2023-04-01,2023-05-01,2023-06-01,2023-07-01,2023-08-01,2023-09-01,2023-10-01,2023-11-01,2023-12-01,2024-01-01,2024-02-01,2024-03-01,2024-04-01,2024-05-01,2024-06-01,2024-07-01,2024-08-01,2024-09-01,2024-10-01,2024-11-01,2024-12-01,2025-01-01
440401,98.9078,100,100,101.0936,101.0673,101.0673,101.0673,101.0673,101.0673,101.0673,101.0673,101.0673,100,100,100,104.4317,104.4317,104.4317,104.4317,104.4317,104.4317,104.4317,104.4317,104.4317,100,100,100,109.2514,109.2514,109.2514,109.2514,109.2514,109.2514,109.2514,109.2514,109.2514,100,100,100,121.1122,121.1122,121.1122,121.1122,121.1122,121.1122,121.1122,121.1122,121.1122,100,100,100,107.8036,107.8036,107.8036,107.8036,107.8036,107.8036,107.8036,107.8036,107.8036,100
440402,108.9151,101.3524,102.774,103.2245,103.5687,103.5867,103.2993,103.3374,103.0355,102.814,103.2846,103.1213,99.2675616,99.9587,100.5114,102.4727,102.4916,102.2289,101.642,100.9287,101.6919,101.2587,100.7559,100.3279,99.71124682,100.2108,100.1305,107.728,107.4936,107.0429,106.6228,105.9134,105.5945,105.0775,104.9057,104.6417,99.85177993,100.4766,100.321,112.1415,111.702,110.9129,110.5104,110.2093,109.8047,109.8548,108.7216,107.4506,99.37124595,100.0109,102.7171,110.2233,110.5234,110.5294,109.2669,108.5661,108.4542,108.7397,108.072,107.9611,99.94340554
440403,101.3077,100,100,100.5536,100.5536,100.5536,100.5536,100.5536,100.5536,100.5536,100.5536,100.5536,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100.6189,100.6189,100.6189,100.6189,100.6189,100.6189,100.6189,100.6189,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
440405,97.6038,100,100,100.255,100.255,100.255,100.255,100.255,100.255,100.255,100.255,100.255,100,100,100,100.0567,100.0567,100.0567,100.0567,100.0567,100.0567,100.0567,100.0567,100.0567,100,100,100,101.8297,101.8297,101.8297,101.8297,101.8297,101.8297,101.8297,101.8297,101.8297,100,100,100,113.5332,113.5332,113.5332,113.5332,113.5332,113.5332,113.5332,113.5332,113.5332,100,100,100,100.1215,100.1215,100.1215,100.1215,100.8638,100.8638,100.8638,100.8638,100.8638,100
440406,107.5203,100,100,100.3614,100.3614,100.3614,101.2524,101.2524,101.2524,102.1226,102.1226,102.1226,100,100,100,100.2221,100.2221,100.2221,101.7143,101.7143,101.7143,101.5312,101.5312,101.5312,100.5135367,100,100,102.8636,102.8636,102.8636,102.8636,102.8636,102.8636,102.8636,102.8636,102.8636,100.3188689,100,100,103.0639,103.0639,103.0639,103.2295,103.2295,103.2295,105.1609,105.1609,105.1609,103.023367,100,100,105.0255,105.0255,105.0255,105.0255,105.0255,105.0255,103.5587,103.5587,103.5587,100
440409,102.5164,100,100,101.1733,101.1733,101.1733,102.5773,102.5773,102.5773,102.5773,102.8288,102.8288,100,100,100,101.8758,101.8758,101.9548,101.9548,101.9548,101.9548,101.9548,101.9548,101.9548,100,100,100,101.1551,101.1551,101.1551,101.1551,101.1551,101.1551,101.1551,101.3113,101.3113,100,100,100,109.063,109.063,109.063,109.1145,109.1145,109.1145,109.1145,109.1145,109.1145,100,100,100,105.5144,105.5144,105.5144,105.5144,105.5144,107.0401,107.0927,107.0927,107.0927,100
440410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510104,105.4557,96.1481,94.9581,94.1409,91.9475,93.6296,99.6733,96.9078,100.4323,102.5725,95.6929,96.4041,93.76209103,93.0968,93.8771,98.722,102.2204,102.3825,99.6124,98.0542,100.572,103.9301,104.3037,108.0665,94.07559234,99.0083,99.2631,101.6596,108.0405,104.8594,100.9294,103.421,110.2387,114.2532,113.8623,112.4816,100.0462298,98.2387,97.7138,98.2542,99.9627,99.7849,96.3155,103.0984,108.292,113.7184,113.4309,112.0676,90.80849416,98.5617,99.3499,98.607,98.2131,95.422,93.7303,91.2031,100.4275,102.1871,105.1419,104.4093,93.52682184
510106,97.9818,100.2584,99.9652,99.2165,97.1299,101.5747,101.7336,101.966,104.0613,103.2094,98.5195,101.0129,96.81377329,93.5733,98.9996,101.0389,104.4007,104.9363,105.2831,104.8664,104.4967,105.7519,107.1444,107.4164,97.88235316,100.9283,102.5384,101.4038,104.3622,106.1405,105.029,106.7595,108.0941,108.1429,107.8159,107.6731,99.29833914,100.0511,100.328,99.9787,100.0333,101.4737,100.7913,101.7709,103.482,103.3337,98.5381,102.9506,99.64992919,100.644,102.0639,103.6473,104.1114,102.8976,100.4273,99.9128,102.0105,102.1564,103.0655,102.852,97.33471396
510108,102.5448,100.0143,101.7186,99.3824,97.4755,99.9746,100.6703,94.8879,101.3452,104.1702,98.8165,98.1676,91.65498596,91.5782,91.9743,102.9404,95.8257,96.3581,96.3836,97.776,102.85,105.8456,105.6528,106.5153,96.91377671,99.0906,98.3059,101.7251,101.5474,102.9584,100.2507,100.245,106.6664,108.5503,111.6303,112.8746,97.46577175,99.8541,98.4345,97.9646,95.3612,98.7886,97.7138,99.7168,106.2261,105.8988,104.8474,106.4417,98.0830821,97.6019,102.2819,98.0228,101.6667,96.4486,98.0367,95.0681,99.6762,101.9322,103.5308,102.314,98.21305002
510109,100.2436,100.3533,99.1742,95.8037,97.7488,100.6808,98.8416,98.3039,102.7957,101.7111,96.7583,98.2424,86.40770177,104.8305,106.0598,108.31,112.3621,112.0289,112.4317,111.5775,108.8619,111.9455,114.2358,118.3638,94.87301016,103.2664,105.5929,106.2583,107.4041,107.3011,109.2249,111.4312,113.1203,114.0435,114.8404,116.0457,97.18343721,102.6687,102.8426,103.0382,103.9745,104.159,103.3725,103.4687,103.9758,103.5279,103.0416,104.1977,96.34099409,101.6233,104.8016,104.9938,105.3,104.3241,103.1922,102.3655,105.7701,105.538,106.7807,107.3515,97.04782886
510113,95.9827,101.9046,103.7815,104.0509,94.3651,104.0922,101.307,103.327,105.1986,100.1452,95.9766,99.2289,93.8019065,98.3661,99.9311,107.6478,110.6309,110.7339,109.4167,106.22,106.9697,108.4299,107.4682,108.5996,97.44538654,101.3808,104.178,106.1862,108.9239,107.7743,106.3803,108.4158,108.7244,112.1565,111.83,111.2368,98.95268472,102.1943,104.2957,104.646,105.5903,105.7207,103.511,101.4001,103.3785,104.2522,102.7763,105.7312,97.22409279,103.3665,104.6269,104.9381,105.5255,104.8978,102.3342,101.4553,104.3642,104.7012,106.2813,107.1817,96.39742605
510117,102.5942,100.7217,101.1803,94.1233,91.1153,94.948,88.8285,99.3497,101.0681,101.9467,94.6483,97.4814,90.35939164,106.1003,107.5532,111.4655,111.9668,113.2768,111.1134,109.7261,111.271,113.0472,112.8788,113.2121,99.92041487,102.1868,103.619,104.2701,103.994,104.514,103.2143,105.1333,103.8696,108.3184,109.1815,108.8266,99.40713024,102.566,103.9467,105.6058,105.5633,105.5384,103.4609,104.6288,106.1599,105.9423,104.7809,107.0246,98.19733033,100.8598,101.8675,100.9686,102.4751,102.8588,101.224,102.5546,105.3167,105.9311,105.3191,105.7715,98.2108602
510118,98.6406,100.4404,99.9482,96.8209,93.0956,98.5942,98.0344,99.1133,98.2656,99.61,95.7875,97.4929,87.61099526,101.2812,101.6885,107.3162,109.3021,110.1003,112.0348,110.9289,112.3339,113.8747,114.7697,112.7291,100.3656554,100.9979,103.336,103.5535,104.7993,104.31,104.0364,103.1048,106.1393,107.6818,110.3855,110.7184,99.5409977,101.159,102.0609,104.0342,104.5106,104.0748,104.034,104.3279,106.5521,106.9044,105.3083,104.2139,96.85368267,103.5797,105.0891,105.6397,109.1231,106.6809,102.7235,103.5369,106.6695,106.6529,106.0385,106.9141,96.91443879
510120,102.3858,102.0732,98.1149,93.4896,95.41,99.8791,100.257,99.9979,102.9962,107.0466,101.0896,105.1536,93.07536784,95.7416,98.8075,103.0329,101.7593,104.7597,103.757,103.0958,102.0577,106.9583,108.8239,106.9672,98.22151089,100.0441,102.3233,104.8234,106.353,107.6675,104.9352,104.933,107.6214,112.0928,112.9754,113.9128,96.0390755,100.8855,99.3103,101.6419,103.0383,100.9684,101.3792,101.9563,103.5361,106.2844,105.8772,105.5953,96.46262665,99.7427,102.9999,102.8455,101.8648,101.7075,96.6775,96.5778,99.8474,100.6656,102.672,100.7952,94.91622617
510122,105.1175,96.5646,97.0773,96.3396,94.3139,96.2523,97.2562,96.9912,96.6246,95.2459,95.4619,98.7053,100.4015995,99.1535,99.2363,99.166,94.8748,94.7895,96.1167,95.41,96.7385,95.3254,93.1739,94.0486,101.6229907,101.0906,96.7284,110.7118,99.3171,99.5078,102.6006,103.24,107.2686,106.7711,107.4523,110.2722,93.99875943,102.8113,104.5016,105.9233,108.5209,112.3557,109.832,110.3352,110.7845,108.3663,112.6064,113.5354,100.0894875,101.1518,99.3718,99.6352,99.1775,99.3112,96.2198,97.6185,98.3986,96.9642,97.9954,99.8365,100.2571204
510124,100.6424,101.965,101.8466,102.9948,107.6831,107.7619,108.5829,98.3787,100.8533,103.4372,99.5701,101.68,95.56127065,102.2085,103.4924,110.1077,112.8377,114.5009,112.1618,108.1969,109.1669,111.7938,112.1862,114.1631,96.59268187,102.4918,108.8151,104.9749,105.6822,104.9894,107.7844,102.1239,104.7785,107.0706,107.4278,107.8561,98.52813146,104.7463,106.3826,112.8734,116.6062,116.6651,113.8769,106.7552,109.1038,109.9673,109.0623,110.5003,97.47982585,102.4371,104.1212,107.3367,111.7742,111.1957,109.043,103.0441,103.1104,104.4204,104.8774,105.1302,96.93142408
510126,97.7312,104.4657,99.2535,103.8312,101.8032,101.891,99.3719,98.9646,102.2258,109.5944,108.4997,105.2109,105.9940557,106.1153,105.4319,97.9162,96.7043,101.6053,102.5067,104.0876,103.1253,101.565,102.0155,101.0459,102.9582596,100.6076,110.0733,108.0548,111.0502,111.4836,111.4813,104.8231,96.1319,99.3103,101.9996,101.9063,99.02076712,120.9173,122.3966,115.5559,123.0866,109.3532,115.6781,118.1525,119.6398,115.2219,112.0669,114.2778,100.5403499,100.3747,100.6775,100.9502,100.652,100.2186,130.3179,130.1427,100.7549,100.7801,100.8352,101.4277,98.96389251
510127,102.9857,94.4972,82.3768,74.8806,74.1205,73.4849,74.3373,91.6843,104.3466,107.4031,106.4788,102.4208,91.58842735,98.0251,96.5676,93.029,98.8445,114.7769,116.5503,119.7233,118.2021,119.3452,123.5262,134.1358,86.77690818,100.783,96.279,88.2975,87.8205,88.7578,94.7411,104.5437,111.0472,115.7356,114.466,114.7304,97.2829346,90.518,93.0383,75.6265,72.418,83.6828,98.8064,107.7887,112.3039,112.4176,114.102,116.4251,96.48761307,87.4834,85.7478,83.3786,79.1264,92.1479,95.7892,102.4495,103.8027,103.2633,92.0473,92.9108,96.23466809
510128,98.734,98.9149,99.267,97.4991,97.6664,97.8539,95.4906,94.5037,95.093,106.9641,107.7526,107.9434,110.4961489,95.1764,94.0815,95.0438,94.5739,94.0995,91.8077,92.3003,87.5458,86.1523,82.383,88.3262,100.9229425,99.8578,136.3177,140.8258,142.5628,141.7264,126.2943,123.9773,134.5705,133.7277,131.3234,141.8187,97.29767654,98.8632,97.7446,97.1868,98.2789,94.652,107.3893,107.4305,108.4273,105.2429,104.0251,105.5674,97.81589771,107.3604,107.299,106.1215,106.0286,105.7946,106.5403,104.7439,110.8176,111.6616,110.7516,111.0904,100.4661969
510130,96.6579,94.0634,89.8678,87.3813,86.737,89.4292,89.3899,89.9198,100.5887,104.471,98.4738,104.7455,80.81530949,100.6262,96.1577,99.1679,100.9159,102.4176,102.0358,101.3806,130.3546,134.386,137.6647,138.9413,89.56624128,94.5812,95.7731,97.9728,99.2187,99.3031,98.7911,99.6062,107.4935,108.9303,109.2879,106.8991,95.37105551,100.0574,96.8427,96.2011,97.156,97.475,97.799,98.4973,102.8959,107.272,104.3612,108.8964,89.61737945,96.7577,96.5194,96.8115,97.4358,97.026,98.3047,97.9392,103.8498,108.6892,108.8649,110.5133,87.52883137
510131,97.9576,100.2054,101.8517,96.7846,92.5666,97.978,93.7858,96.3546,96.3847,103.7599,101.2834,103.602,92.42215401,96.7009,98.7489,102.5233,107.3081,107.2209,105.065,104.9331,103.9855,110.7943,109.9325,112.6988,92.09033282,105.6902,107.1883,108.0241,110.0953,110.3837,109.5031,112.2363,113.3247,116.9716,113.6955,114.9459,97.58582081,99.9947,104.6283,104.851,106.6503,107.4344,104.1987,104.0246,107.7808,109.0576,107.9195,106.9714,96.83195695,101.6932,103.0674,103.7379,104.3574,103.2401,98.5473,95.6126,100.8852,103.2169,105.0781,104.3262,94.42891623
510132,99.6248,101.4816,103.4854,98.9263,102.2669,101.2594,103.3057,102.9799,103.456,101.5074,98.2596,100.6986,96.00063953,99.6736,98.7176,99.5506,102.4817,102.6787,101.8672,100.9633,104.76,105.5438,106.3302,105.1755,100.1251242,97.1947,104.1478,106.3745,108.3784,108.6359,107.5676,107.0137,111.3548,112.0187,111.6754,112.8797,98.30058018,103.1063,109.2303,110.1971,111.6198,111.5161,112.2928,111.032,111.2155,112.2693,109.4896,111.3052,99.81645062,100.0414,101.7187,101.3942,101.233,99.7375,97.9179,96.6659,95.9441,96.9948,99.0137,99.4005,96.31822778
510133,,,,,,,,,,,,,,102.4182,102.6715,104.2787,107.5249,107.9924,109.6092,109.4362,105.4271,109.2098,110.2115,107.1715,99.17104827,98.7255,99.2182,102.8847,103.2801,104.4597,102.931,101.7321,104.3907,105.2971,107.7417,108.4881,94.78744673,103.2052,103.1725,105.3909,105.7923,105.4929,102.8054,102.6653,102.9603,103.7628,102.1388,103.8721,98.9255055,103.2541,104.8615,105.788,107.3144,108.8058,101.3611,101.9563,104.148,103.5026,105.2013,105.4956,98.88128036
510134,,,,,,,,,,,,,,,,,,,,,,,,,,101.0646,103.7122,108.1729,107.9121,107.653,105.3819,108.2289,109.3426,114.1118,114.8129,113.563,97.47576235,103.5655,105.1477,104.9504,104.9789,105.7044,103.3246,103.5773,103.6973,105.9205,105.4932,107.7954,99.04782579,99.6073,99.2243,100.3109,103.1585,102.5051,100.1397,99.8058,102.5739,106.0432,106.7743,106.809,98.44217248
510206,98.6841,105.2647,102.5452,107.5248,111.7398,102.0315,92.1056,101.4389,104.9526,107.0509,102.8875,100.2561,92.5866855,96.181,105.6729,111.7488,118.2457,119.3839,113.1409,111.0631,116.854,118.4389,119.767,124.1254,95.71715378,102.5077,109.9908,111.6801,115.8546,112.2338,107.25,109.8074,108.7001,111.2467,112.4199,106.8125,95.39033353,108.0258,113.3457,113.301,113.9094,113.774,106.7655,109.034,112.6362,110.4034,112.6677,115.7026,91.03460078,105.7646,106.207,111.582,111.3552,108.705,105.1123,104.5833,105.8971,108.2961,110.2351,107.5852,94.80467574
510208,103.5177,104.5441,104.5052,104.0323,87.7051,96.812,93.0642,95.9082,103.5631,109.2234,102.393,98.5487,89.62756485,97.8647,102.2325,106.4425,115.9788,116.736,113.625,108.4272,120.3659,121.9141,120.8699,128.8744,92.41323335,102.1111,109.6916,109.6744,116.0789,115.048,110.2303,111.2954,112.0996,112.678,113.9204,117.5813,88.34593596,108.6954,113.1786,116.876,116.2577,116.1794,112.6785,110.9703,117.9369,119.4088,119.5702,116.1075,91.82335336,106.3242,107.76,110.2537,112.2742,111.5854,105.5683,101.9919,111.8892,118.4127,117.5422,116.0595,92.26396805
510212,99.935,101.9184,98.9742,95.5794,88.5789,91.0483,90.8778,93.7863,105.3363,111.1367,103.2167,107.0758,92.18805743,94.3127,95.5136,96.8609,105.0198,102.9575,97.6029,96.9921,103.6789,103.4672,106.7468,105.5889,97.95092098,102.6637,107.2097,109.7004,107.7564,102.3539,97.2755,103.6687,112.4708,114.9471,118.1848,113.8544,97.61256482,108.6821,111.5316,110.2314,112.109,105.9928,103.5783,104.389,109.4963,112.4644,110.6741,108.8326,97.34206479,105.3925,101.1237,103.7983,109.185,104.9229,92.8654,102.2476,101.8768,105.7101,106.5653,103.4283,95.01084326
510215,96.4786,102.3536,103.9627,98.8665,109.0352,107.8434,105.9063,103.3371,102.1128,103.1619,107.6741,108.9383,100.817068,94.5866,97.5099,99.4437,102.1318,104.0179,104.0799,103.9701,103.7599,103.819,102.8754,108.6676,95.42209453,100.5474,103.5817,106.1405,107.8802,106.8686,105.7758,104.4444,106.8334,109.0976,109.7132,107.688,97.60242553,103.2575,104.524,106.0562,109.2117,108.6017,104.3062,103.0651,105.513,105.0744,109.9677,106.3087,99.06094233,99.6616,98.1297,100.1019,100.3121,102.6919,100.8145,99.5516,102.1992,105.6283,106.9555,104.8862,94.48306832
510219,96.1069,102.5547,99.8467,91.2321,95.9922,88.5128,91.7744,95.4022,100.618,107.5885,103.803,102.5767,87.07796215,99.928,101.5162,108.0468,117.0424,118.6093,114.0712,109.9435,114.5802,119.4309,121.4834,125.2917,94.02793641,99.7036,100.1088,100.3178,100.7863,100.5021,96.9024,104.1235,107.5893,111.8549,111.9251,112.6827,92.995553,102.5186,100.0965,100.8189,101.233,104.3396,93.9951,100.4263,106.9574,110.6652,113.177,115.6328,91.8415882,110.6592,105.2845,102.9827,102.2151,99.3349,94.7538,99.6521,104.4368,104.566,107.0136,107.2585,99.5652559
510223,96.2336,107.4943,105.8666,114.7358,106.9129,108.6382,102.4686,107.7629,110.7092,113.7409,110.5656,107.1211,89.35615859,94.1164,98.139,99.9239,110.1037,113.6812,112.3418,108.3346,105.4359,104.3433,106.0369,103.8121,95.40178842,105.3285,106.1344,106.6238,111.3132,110.0691,105.1467,105.8953,108.2277,108.7203,110.9611,108.7176,93.66560704,106.6568,105.6866,107.0349,109.9131,118.0258,112.8584,115.2234,114.3683,112.2895,114.3265,112.3921,91.8457792,108.5996,111.3415,107.4753,113.2771,113.5117,106.2284,103.3051,107.17,114.543,110.6113,108.0334,93.97297502
510233,102.2038,100.3366,100.4264,99.8519,101.7665,95.2585,96.5197,91.5219,101.9645,103.6871,103.8572,101.5669,91.58662911,99.0334,102.4049,104.0345,106.0532,110.9929,104.338,104.3474,112.0866,117.8988,117.9366,118.1241,97.49136713,100.4606,102.914,105.0376,106.508,105.5651,98.8625,103.9333,106.2159,107.6454,109.289,118.4231,91.9673611,103.4459,104.2815,102.364,105.3158,105.95,95.1341,98.3506,108.5163,112.4698,106.9908,107.5397,95.73450549,101.59,105.7052,104.8923,103.5777,104.2354,99.2826,104.8111,111.104,114.7329,117.0649,113.2946,94.17227299
510235,95.1912,105.73,106.5145,111.2545,106.6449,115.3895,104.7849,110.8623,108.8702,112.7665,110.9587,105.5352,94.15086151,96.9284,101.5479,103.4229,104.7619,105.9626,99.8842,100.3529,96.7669,100.4256,103.5828,103.6669,96.54788558,104.1609,103.4444,103.4058,103.8786,104.2951,104.5577,101.1645,102.8552,104.5209,103.7881,105.0915,96.66062431,106.6481,111.5172,111.2138,114.5038,111.0671,105.2265,107.4123,110.3563,112.5264,111.4902,111.8995,95.72687992,104.3768,103.2597,103.7074,104.5746,102.3871,99.3419,101.9165,101.8392,103.3495,109.5102,107.6968,94.15674375
510236,105.835,107.0604,102.6713,104.5976,107.8408,98.0849,105.1225,102.6773,103.3946,105.8651,104.6706,101.5992,89.99372042,94.9532,97.1167,105.7869,105.2451,106.7932,104.3921,111.5515,111.7285,111.4759,109.8649,109.6089,101.288399,100.006,104.4948,106.0244,105.003,106.9294,102.6528,106.2607,109.6182,112.7262,113.7846,112.2805,95.74396266,103.5226,104.4389,104.9152,107.1939,102.8796,96.8849,99.2242,103.7364,106.513,99.6077,103.2847,97.14294566,107.7254,107.7133,107.4245,107.9297,107.9075,98.2283,103.5353,103.3152,103.9329,103.9493,102.0943,95.34156167
510237,96.4852,102.6179,103.7801,98.7473,95.9313,99.2377,97.2541,103.0645,101.9098,109.628,100.4518,99.4644,86.13222419,93.8257,98.3051,104.5514,116.8129,119.4065,113.1562,113.0012,112.4321,117.544,122.0541,117.2114,87.41692361,100.971,106.3489,113.3152,118.5563,119.0219,116.413,115.2616,121.5894,119.8236,119.526,121.3143,87.81207162,105.0724,111.4026,115.167,118.8323,121.8783,117.584,114.2876,121.7591,123.0664,121.2183,121.5279,96.81891977,96.0057,100.0706,103.9289,102.4784,102.54,98.878,102.5422,106.0841,108.2946,111.0339,105.8696,91.7456947
510238,94.7765,106.1508,109.3767,98.6306,96.9543,105.7575,96.4661,98.0135,104.9532,106.1206,98.1478,101.2732,86.11508277,91.5141,98.516,104.7456,109.7794,113.985,106.6961,102.1858,119.8632,123.0224,122.2392,122.1493,90.63711376,98.6813,103.0543,104.2082,107.7171,108.3929,100.8368,104.604,111.0687,106.5381,113.7053,109.3027,92.32644756,102.6548,108.5136,114.0018,112.9074,111.8693,109.7617,112.6564,117.8345,121.7876,124.7251,120.9247,89.12463707,108.4067,109.6378,104.5506,105.8766,105.4692,105.6796,109.2658,114.2375,119.9871,122.004,114.9711,93.76399808
510244,96.3031,101.1913,101.4561,93.623,129.9323,107.6264,107.8904,94.23,93.6791,101.5934,101.115,105.5573,95.90023618,98.6534,106.138,104.9595,99.4055,100.0808,99.7277,103.4102,96.2982,91.2691,91.4538,94.2881,96.29507859,100.2201,100.6847,106.7142,108.9344,109.3232,105.426,105.87,111.5391,110.9601,116.4218,117.8594,92.90256017,105.3533,110.8952,114.285,117.5748,116.7456,110.2567,103.9124,102.6815,108.3439,112.5703,114.0184,94.02421013,99.7691,101.7089,104.0216,104.3185,102.0689,100.4728,96.6891,97.7737,95.3963,102.0467,108.8896,93.13589177
510245,106.2707,102.9012,104.4117,94.0242,94.3855,99.2799,93.9474,94.6339,99.7022,104.8141,96.111,92.3982,92.904299,92.6324,93.9367,100.8762,112.4798,114.2639,107.1379,108.0867,113.8309,117.6725,120.8554,116.8192,91.98154071,106.9929,110.2526,114.2468,114.2295,111.6934,107.2224,108.5129,118.399,120.466,115.775,111.4914,93.75288139,111.8327,114.5606,117.0341,119.3246,117.713,110.8077,115.7106,119.2004,123.1237,122.0748,117.8679,88.5514207,106.3686,108.8054,109.8894,114.7331,111.5867,101.7857,113.4479,115.8602,117.8482,119.0488,113.9287,89.75780466
510246,92.83,95.4766,96.1806,98.9248,98.1521,97.6192,99.1397,103.691,103.1474,120.0715,121.7967,119.5756,100.0391384,93.0959,96.7887,94.98,99.6851,88.489,86.5089,86.9111,87.7863,83.4989,88.7955,89.4674,99.19322569,113.4176,106.5236,115.1024,114.6576,115.9409,122.9956,120.1501,112.1751,121.5296,118.8537,122.6452,98.29222831,99.7419,91.2717,106.6595,108.2175,108.68,107.8198,108.4471,106.7086,100.037,103.1754,102.7079,100.1463373,100.0071,100.9522,99.5178,104.5203,97.941,101.0407,108.3417,109.9717,107.9642,109.336,109.2411,94.27660468
510248,113.1143,103.8319,100.2414,97.8958,100.0405,99.4772,101.1551,100.7123,102.2825,106.5402,104.5687,104.3458,87.92514888,93.8953,103.0635,104.1928,106.9594,112.0321,113.3417,112.8171,113.3729,113.4671,115.8511,118.1309,96.57761009,105.6049,108.4956,109.2593,109.5475,107.9191,109.9368,110.8817,111.5081,114.1486,111.7299,111.5148,100.6058389,101.8776,106.4405,105.4486,106.6534,105.5715,105.7765,112.0577,115.9339,112.2191,107.6407,111.3738,98.77727078,104.5522,102.3763,101.7706,101.8372,98.5533,96.0502,99.7241,104.2262,100.0235,98.9707,98.9491,101.9137112
